PicoQuant FluoFit 4.6.5.0
Saved : 9/23/2014 12:39:33 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #18 Decay: "\..\export for fluofit.dat" (19)
Plotted Data Set #18 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.2615 ; Fitted Data Points: 917

Data Set #18
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    1.5320          0    1.5780         26    1.5320      2.164    1.5320     -1.574
    1.5360          1    1.5820         17    1.5360      2.127    1.5360     -0.786
    1.5400          4    1.5860         20    1.5400      2.103    1.5400      0.788
    1.5440          4    1.5900         23    1.5440      2.080    1.5440      0.797
    1.5480          1    1.5940         29    1.5480      2.051    1.5480     -0.733
    1.5520          5    1.5980         31    1.5520      2.018    1.5520      1.131
    1.5560          3    1.6020         29    1.5560      1.989    1.5560      0.480
    1.5600          2    1.6060         41    1.5600      1.961    1.5600      0.022
    1.5640          0    1.6100         21    1.5640      1.928    1.5640     -1.402
    1.5680          4    1.6140         24    1.5680      1.900    1.5680      0.872
    1.5720          2    1.6180         28    1.5720      1.873    1.5720      0.073
    1.5760          0    1.6220         23    1.5760      1.845    1.5760     -1.342
    1.5800          1    1.6260         22    1.5800      1.814    1.5800     -0.568
    1.5840          2    1.6300         23    1.5840      1.779    1.5840      0.128
    1.5880          1    1.6340         24    1.5880      1.749    1.5880     -0.523
    1.5920          2    1.6380         22    1.5920      1.726    1.5920      0.159
    1.5960          0    1.6420         23    1.5960      1.708    1.5960     -1.243
    1.6000          2    1.6460         24    1.6000      1.692    1.6000      0.178
    1.6040          2    1.6500         24    1.6040      1.681    1.6040      0.184
    1.6080          1    1.6540          9    1.6080      1.669    1.6080     -0.467
    1.6120          0    1.6580         14    1.6120      1.643    1.6120     -1.195
    1.6160          3    1.6620         29    1.6160      1.622    1.6160      0.654
    1.6200          1    1.6660         23    1.6200      1.603    1.6200     -0.421
    1.6240          1    1.6700         19    1.6240      1.580    1.6240     -0.405
    1.6280          3    1.6740         20    1.6280      1.557    1.6280      0.685
    1.6320          2    1.6780         34    1.6320      1.537    1.6320      0.268
    1.6360          2    1.6820         26    1.6360      1.516    1.6360      0.280
    1.6400          4    1.6860         21    1.6400      1.496    1.6400      1.039
    1.6440          2    1.6900         32    1.6440      1.478    1.6440      0.302
    1.6480          1    1.6940         19    1.6480      1.460    1.6480     -0.321
    1.6520          1    1.6980         20    1.6520      1.436    1.6520     -0.304
    1.6560          2    1.7020         15    1.6560      1.404    1.6560      0.345
    1.6600          3    1.7060         16    1.6600      1.385    1.6600      0.767
    1.6640          0    1.7100         14    1.6640      1.374    1.6640     -1.000
    1.6680          2    1.7140         17    1.6680      1.358    1.6680      0.372
    1.6720          1    1.7180         17    1.6720      1.339    1.6720     -0.236
    1.6760          2    1.7220         14    1.6760      1.329    1.6760      0.388
    1.6800          2    1.7260         30    1.6800      1.325    1.6800      0.390
    1.6840          0    1.7300         24    1.6840      1.313    1.6840     -0.955
    1.6880          1    1.7340         17    1.6880      1.303    1.6880     -0.211
    1.6920          2    1.7380         12    1.6920      1.294    1.6920      0.408
    1.6960          3    1.7420         18    1.6960      1.276    1.6960      0.819
    1.7000          2    1.7460         13    1.7000      1.257    1.7000      0.429
    1.7040          0    1.7500         24    1.7040      1.236    1.7040     -0.899
    1.7080          0    1.7540         19    1.7080      1.215    1.7080     -0.884
    1.7120          0    1.7580         15    1.7120      1.195    1.7120     -0.869
    1.7160          1    1.7620         22    1.7160      1.178    1.7160     -0.124
    1.7200          1    1.7660         15    1.7200      1.160    1.7200     -0.112
    1.7240          3    1.7700         22    1.7240      1.149    1.7240      0.879
    1.7280          1    1.7740          9    1.7280      1.147    1.7280     -0.103
    1.7320          3    1.7780         21    1.7320      1.137    1.7320      0.885
    1.7360          3    1.7820         21    1.7360      1.119    1.7360      0.894
    1.7400          3    1.7860          8    1.7400      1.101    1.7400      0.902
    1.7440          3    1.7900         18    1.7440      1.086    1.7440      0.909
    1.7480          1    1.7940         16    1.7480      1.073    1.7480     -0.051
    1.7520          3    1.7980         18    1.7520      1.067    1.7520      0.918
    1.7560          2    1.8020         13    1.7560      1.054    1.7560      0.547
    1.7600          2    1.8060         10    1.7600      1.043    1.7600      0.554
    1.7640          0    1.8100         11    1.7640      1.033    1.7640     -0.752
    1.7680          0    1.8140         21    1.7680      1.022    1.7680     -0.744
    1.7720          1    1.8180         16    1.7720      1.010    1.7720     -0.007
    1.7760          0    1.8220         19    1.7760      0.995    1.7760     -0.724
    1.7800          1    1.8260         15    1.7800      0.990    1.7800      0.007
    1.7840          0    1.8300         15    1.7840      0.978    1.7840     -0.711
    1.7880          2    1.8340         13    1.7880      0.961    1.7880      0.601
    1.7920          0    1.8380          8    1.7920      0.952    1.7920     -0.692
    1.7960          1    1.8420         22    1.7960      0.942    1.7960      0.040
    1.8000          0    1.8460         18    1.8000      0.932    1.8000     -0.678
    1.8040          0    1.8500         14    1.8040      0.917    1.8040     -0.667
    1.8080          1    1.8540         17    1.8080      0.900    1.8080      0.069
    1.8120          3    1.8580         11    1.8120      0.891    1.8120      1.002
    1.8160          3    1.8620         18    1.8160      0.886    1.8160      1.004
    1.8200          0    1.8660         17    1.8200      0.880    1.8200     -0.640
    1.8240          3    1.8700         12    1.8240      0.873    1.8240      1.010
    1.8280          0    1.8740          6    1.8280      0.864    1.8280     -0.628
    1.8320          0    1.8780         15    1.8320      0.854    1.8320     -0.621
    1.8360          1    1.8820         17    1.8360      0.840    1.8360      0.112
    1.8400          0    1.8860          6    1.8400      0.830    1.8400     -0.604
    1.8440          2    1.8900         17    1.8440      0.830    1.8440      0.677
    1.8480          2    1.8940         17    1.8480      0.823    1.8480      0.681
    1.8520          0    1.8980         10    1.8520      0.816    1.8520     -0.593
    1.8560          1    1.9020         13    1.8560      0.808    1.8560      0.134
    1.8600          0    1.9060         11    1.8600      0.799    1.8600     -0.581
    1.8640          2    1.9100          7    1.8640      0.795    1.8640      0.697
    1.8680          1    1.9140         15    1.8680      0.788    1.8680      0.148
    1.8720          1    1.9180         12    1.8720      0.774    1.8720      0.157
    1.8760          1    1.9220          7    1.8760      0.761    1.8760      0.167
    1.8800          0    1.9260          7    1.8800      0.757    1.8800     -0.550
    1.8840          0    1.9300         12    1.8840      0.748    1.8840     -0.544
    1.8880          0    1.9340          9    1.8880      0.737    1.8880     -0.536
    1.8920          0    1.9380         22    1.8920      0.735    1.8920     -0.534
    1.8960          1    1.9420          8    1.8960      0.729    1.8960      0.189
    1.9000          0    1.9460         11    1.9000      0.719    1.9000     -0.523
    1.9040          1    1.9500         11    1.9040      0.711    1.9040      0.201
    1.9080          1    1.9540         11    1.9080      0.700    1.9080      0.209
    1.9120          0    1.9580         14    1.9120      0.690    1.9120     -0.502
    1.9160          0    1.9620         12    1.9160      0.686    1.9160     -0.499
    1.9200          5    1.9660          9    1.9200      0.676    1.9200      1.640
    1.9240          0    1.9700         20    1.9240      0.663    1.9240     -0.482
    1.9280          0    1.9740          9    1.9280      0.653    1.9280     -0.475
    1.9320          0    1.9780         16    1.9320      0.646    1.9320     -0.470
    1.9360          0    1.9820         10    1.9360      0.644    1.9360     -0.468
    1.9400          0    1.9860          7    1.9400      0.644    1.9400     -0.469
    1.9440          2    1.9900         10    1.9440      0.635    1.9440      0.789
    1.9480          0    1.9940         13    1.9480      0.629    1.9480     -0.457
    1.9520          3    1.9980          9    1.9520      0.623    1.9520      1.129
    1.9560          1    2.0020          8    1.9560      0.618    1.9560      0.266
    1.9600          1    2.0060          6    1.9600      0.615    1.9600      0.269
    1.9640          0    2.0100         11    1.9640      0.609    1.9640     -0.443
    1.9680          2    2.0140         13    1.9680      0.606    1.9680      0.806
    1.9720          1    2.0180         12    1.9720      0.607    1.9720      0.275
    1.9760          0    2.0220          5    1.9760      0.602    1.9760     -0.438
    1.9800          2    2.0260          5    1.9800      0.600    1.9800      0.810
    1.9840          0    2.0300         13    1.9840      0.591    1.9840     -0.430
    1.9880          1    2.0340          6    1.9880      0.582    1.9880      0.292
    1.9920          1    2.0380         12    1.9920      0.577    1.9920      0.295
    1.9960          0    2.0420         15    1.9960      0.573    1.9960     -0.417
    2.0000          0    2.0460         12    2.0000      0.565    2.0000     -0.411
    2.0040          1    2.0500         11    2.0040      0.556    2.0040      0.310
    2.0080          0    2.0540         10    2.0080      0.549    2.0080     -0.399
    2.0120          0    2.0580         11    2.0120      0.546    2.0120     -0.397
    2.0160          0    2.0620         10    2.0160      0.545    2.0160     -0.396
    2.0200          0    2.0660         10    2.0200      0.539    2.0200     -0.392
    2.0240          1    2.0700          8    2.0240      0.527    2.0240      0.330
    2.0280          1    2.0740         11    2.0280      0.521    2.0280      0.334
    2.0320          0    2.0780         10    2.0320      0.518    2.0320     -0.376
    2.0360          0    2.0820         13    2.0360      0.512    2.0360     -0.372
    2.0400          1    2.0860          8    2.0400      0.512    2.0400      0.340
    2.0440          0    2.0900          6    2.0440      0.514    2.0440     -0.373
    2.0480          1    2.0940          8    2.0480      0.512    2.0480      0.341
    2.0520          1    2.0980         13    2.0520      0.509    2.0520      0.343
    2.0560          2    2.1020         10    2.0560      0.505    2.0560      0.864
    2.0600          0    2.1060         14    2.0600      0.502    2.0600     -0.365
    2.0640          0    2.1100          9    2.0640      0.499    2.0640     -0.363
    2.0680          0    2.1140          8    2.0680      0.494    2.0680     -0.359
    2.0720          0    2.1180         10    2.0720      0.490    2.0720     -0.356
    2.0760          0    2.1220          4    2.0760      0.487    2.0760     -0.354
    2.0800          1    2.1260          8    2.0800      0.486    2.0800      0.359
    2.0840          0    2.1300          7    2.0840      0.484    2.0840     -0.352
    2.0880          2    2.1340          9    2.0880      0.477    2.0880      0.881
    2.0920          0    2.1380         13    2.0920      0.470    2.0920     -0.342
    2.0960          0    2.1420          5    2.0960      0.468    2.0960     -0.340
    2.1000          1    2.1460          6    2.1000      0.468    2.1000      0.372
    2.1040          0    2.1500          5    2.1040      0.467    2.1040     -0.340
    2.1080          0    2.1540          9    2.1080      0.467    2.1080     -0.340
    2.1120          0    2.1580          9    2.1120      0.463    2.1120     -0.336
