PicoQuant FluoFit 4.6.5.0
Saved : 2/3/2015 4:29:39 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #73 Decay: "\..\Decay histograms for intensity levels.txt" (77)
Plotted Data Set #73 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.4116 ; Fitted Data Points: 3168

Data Set #73
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    3.9239          8    4.0130          5    3.9239      7.099    3.9239      0.285
    3.9279          7    4.0170          6    3.9279      7.086    3.9279     -0.029
    3.9319          6    4.0210          4    3.9319      7.074    3.9319     -0.380
    3.9359          6    4.0250          8    3.9359      7.062    3.9359     -0.376
    3.9399          6    4.0290          7    3.9399      7.049    3.9399     -0.371
    3.9439          7    4.0330         13    3.9439      7.037    3.9439     -0.012
    3.9479          5    4.0370          4    3.9479      7.025    3.9479     -0.768
    3.9519          5    4.0410          6    3.9519      7.013    3.9519     -0.764
    3.9559         11    4.0450          6    3.9559      7.001    3.9559      1.109
    3.9599         10    4.0490          3    3.9599      6.990    3.9599      0.869
    3.9639          8    4.0530          5    3.9639      6.978    3.9639      0.323
    3.9679          6    4.0570          9    3.9679      6.966    3.9679     -0.342
    3.9719          7    4.0610         10    3.9719      6.955    3.9719      0.015
    3.9759          6    4.0650          8    3.9759      6.943    3.9759     -0.334
    3.9799          2    4.0690          9    3.9799      6.931    3.9799     -2.852
    3.9839          6    4.0730          6    3.9839      6.918    3.9839     -0.325
    3.9879          6    4.0770         13    3.9879      6.906    3.9879     -0.320
    3.9919          7    4.0810          8    3.9919      6.894    3.9919      0.035
    3.9959          9    4.0850          4    3.9959      6.883    3.9959      0.638
    3.9999          6    4.0890          9    3.9999      6.873    3.9999     -0.309
    4.0039          5    4.0930          7    4.0039      6.862    4.0039     -0.706
    4.0079          8    4.0970          5    4.0079      6.851    4.0079      0.363
    4.0119          6    4.1010          5    4.0119      6.839    4.0119     -0.297
    4.0159          5    4.1050         12    4.0159      6.827    4.0159     -0.693
    4.0199          8    4.1090          2    4.0199      6.815    4.0199      0.375
    4.0239          7    4.1130          4    4.0239      6.803    4.0239      0.066
    4.0279          5    4.1170          9    4.0279      6.792    4.0279     -0.680
    4.0319          8    4.1210          4    4.0319      6.781    4.0319      0.386
    4.0359         13    4.1250         13    4.0359      6.769    4.0359      1.609
    4.0399          4    4.1290         10    4.0399      6.757    4.0399     -1.145
    4.0439          2    4.1330          9    4.0439      6.745    4.0439     -2.745
    4.0479          3    4.1370          4    4.0479      6.733    4.0479     -1.774
    4.0519          5    4.1410          8    4.0519      6.721    4.0519     -0.653
    4.0559          8    4.1450          8    4.0559      6.710    4.0559      0.408
    4.0599          8    4.1490          8    4.0599      6.699    4.0599      0.411
    4.0639          6    4.1530          6    4.0639      6.688    4.0639     -0.243
    4.0679          4    4.1570          5    4.0679      6.677    4.0679     -1.111
    4.0719          6    4.1610          3    4.0719      6.665    4.0719     -0.235
    4.0759          7    4.1650          3    4.0759      6.655    4.0759      0.115
    4.0799          5    4.1690          4    4.0799      6.644    4.0799     -0.624
    4.0839          5    4.1730          7    4.0839      6.632    4.0839     -0.619
    4.0879          4    4.1770          7    4.0879      6.621    4.0879     -1.088
    4.0919         10    4.1810          5    4.0919      6.610    4.0919      0.979
    4.0959          8    4.1850         12    4.0959      6.598    4.0959      0.443
    4.0999         12    4.1890          7    4.0999      6.587    4.0999      1.447
    4.1039          9    4.1930          9    4.1039      6.576    4.1039      0.731
    4.1079          5    4.1970          4    4.1079      6.564    4.1079     -0.593
    4.1119          8    4.2010         10    4.1119      6.552    4.1119      0.458
    4.1159          7    4.2050         13    4.1159      6.542    4.1159      0.153
    4.1199          9    4.2090          8    4.1199      6.530    4.1199      0.745
    4.1239          6    4.2130          7    4.1239      6.520    4.1239     -0.184
    4.1279          3    4.2170         10    4.1279      6.509    4.1279     -1.667
    4.1319          8    4.2210         10    4.1319      6.499    4.1319      0.475
    4.1359          4    4.2250          8    4.1359      6.487    4.1359     -1.032
    4.1399         10    4.2290          7    4.1399      6.476    4.1399      1.017
    4.1439          5    4.2330          9    4.1439      6.465    4.1439     -0.556
    4.1479          9    4.2370         12    4.1479      6.454    4.1479      0.767
    4.1519          6    4.2410         10    4.1519      6.443    4.1519     -0.157
    4.1559          6    4.2450          7    4.1559      6.432    4.1559     -0.153
    4.1599          9    4.2490          4    4.1599      6.420    4.1599      0.778
    4.1639          6    4.2530          8    4.1639      6.409    4.1639     -0.145
    4.1679          1    4.2570          6    4.1679      6.397    4.1679     -3.766
    4.1719          5    4.2610          4    4.1719      6.386    4.1719     -0.526
    4.1759          8    4.2650         10    4.1759      6.376    4.1759      0.514
    4.1799          5    4.2690          6    4.1799      6.365    4.1799     -0.518
    4.1839         10    4.2730          8    4.1839      6.354    4.1839      1.052
    4.1879          3    4.2770         11    4.1879      6.344    4.1879     -1.589
    4.1919          6    4.2810          7    4.1919      6.333    4.1919     -0.118
    4.1959          7    4.2850          9    4.1959      6.322    4.1959      0.226
    4.1999          7    4.2890          5    4.1999      6.312    4.1999      0.229
    4.2039          8    4.2930          4    4.2039      6.302    4.2039      0.537
    4.2079          6    4.2970          3    4.2079      6.292    4.2079     -0.103
    4.2119         12    4.3010         10    4.2119      6.281    4.2119      1.528
    4.2159          5    4.3050          8    4.2159      6.271    4.2159     -0.482
    4.2199          6    4.3090          7    4.2199      6.261    4.2199     -0.092
    4.2239          7    4.3130          5    4.2239      6.250    4.2239      0.250
    4.2279         10    4.3170          6    4.2279      6.240    4.2279      1.086
    4.2319          4    4.3210         13    4.2319      6.229    4.2319     -0.925
    4.2359          1    4.3250          3    4.2359      6.220    4.2359     -3.642
    4.2399          8    4.3290          8    4.2399      6.210    4.2399      0.566
    4.2439          9    4.3330          4    4.2439      6.199    4.2439      0.844
    4.2479          9    4.3370         12    4.2479      6.188    4.2479      0.848
    4.2519          1    4.3410          5    4.2519      6.178    4.2519     -3.613
    4.2559          6    4.3450          7    4.2559      6.167    4.2559     -0.059
    4.2599          5    4.3490         14    4.2599      6.156    4.2599     -0.439
    4.2639          8    4.3530         11    4.2639      6.146    4.2639      0.586
    4.2679         10    4.3570          6    4.2679      6.136    4.2679      1.116
    4.2719          5    4.3610          6    4.2719      6.125    4.2719     -0.427
    4.2759          8    4.3650          4    4.2759      6.116    4.2759      0.596
    4.2799          6    4.3690          9    4.2799      6.105    4.2799     -0.037
    4.2839          7    4.3730          4    4.2839      6.095    4.2839      0.302
    4.2879          8    4.3770          4    4.2879      6.085    4.2879      0.606
    4.2919          8    4.3810          4    4.2919      6.074    4.2919      0.609
    4.2959          6    4.3850          8    4.2959      6.063    4.2959     -0.022
    4.2999          8    4.3890          7    4.2999      6.053    4.2999      0.616
    4.3039          9    4.3930          7    4.3039      6.043    4.3039      0.891
    4.3079          4    4.3970          3    4.3079      6.033    4.3079     -0.844
    4.3119          8    4.4010          8    4.3119      6.022    4.3119      0.625
    4.3159          5    4.4050          7    4.3159      6.012    4.3159     -0.384
    4.3199          8    4.4090          8    4.3199      6.003    4.3199      0.632
    4.3239          3    4.4130          9    4.3239      5.992    4.3239     -1.421
    4.3279          4    4.4170          5    4.3279      5.982    4.3279     -0.823
    4.3319          4    4.4210          7    4.3319      5.972    4.3319     -0.818
    4.3359          4    4.4250          2    4.3359      5.962    4.3359     -0.814
    4.3399          5    4.4290          7    4.3399      5.952    4.3399     -0.361
    4.3439          4    4.4330          3    4.3439      5.942    4.3439     -0.806
    4.3479          4    4.4370          6    4.3479      5.933    4.3479     -0.802
    4.3519          3    4.4410         11    4.3519      5.924    4.3519     -1.389
    4.3559          2    4.4450          6    4.3559      5.914    4.3559     -2.263
    4.3599          4    4.4490          4    4.3599      5.903    4.3599     -0.790
    4.3639          2    4.4530          3    4.3639      5.893    4.3639     -2.252
    4.3679          5    4.4570         12    4.3679      5.883    4.3679     -0.335
    4.3719         10    4.4610          5    4.3719      5.873    4.3719      1.191
    4.3759         11    4.4650          6    4.3759      5.862    4.3759      1.425
    4.3799          6    4.4690          7    4.3799      5.852    4.3799      0.052
    4.3839          7    4.4730         10    4.3839      5.842    4.3839      0.386
    4.3879          6    4.4770          9    4.3879      5.832    4.3879      0.059
    4.3919          6    4.4810          8    4.3919      5.823    4.3919      0.063
    4.3959          9    4.4850          5    4.3959      5.812    4.3959      0.961
    4.3999          7    4.4890          2    4.3999      5.802    4.3999      0.399
